Mes,SuperFamily,Familia,Codigo Producto,Venta 2024,Venta 2023,Venta 2022,Projection
10,Invierno,Bruni,1129ANB318902,7.0,4.0,,21.0
10,Invierno,Diana,1340IMK010002,14.0,5.0,19.0,27.0
10,Invierno,Diana,1340IMK010003,4.0,4.0,19.0,25.0
10,Invierno,Diana,1340IMK010004,30.0,7.0,21.0,32.0
10,Invierno,Diana,1340IMK010005,10.0,3.0,17.0,26.0
10,Invierno,Diana,1340IMK010006,7.0,15.0,17.0,31.0
10,Invierno,Diana,1340IMK010007,35.3,4.0,22.0,36.0
10,Invierno,Diana,1340IMK010008,37.0,7.0,44.0,62.0
10,Invierno,Diana,1340IMK010009,15.0,4.0,15.0,31.0
10,Invierno,Diana,1340IMK010010,,,,4.0
10,Invierno,Diana,1340IMK010011,7.0,3.0,18.0,27.0
10,Invierno,Diana,1340IMK010012,7.0,3.0,15.0,19.0
10,Invierno,Extra,1155AN1010718,75.0,5.0,,35.0
10,Invierno,Extra,1155AN1010735,92.0,14.0,,33.0
10,Invierno,Extra,1155AN1010740,59.0,,,14.0
10,Invierno,Extra,1155AN1010769,40.0,21.0,,27.0
10,Invierno,Extra,1155AN1010772,51.0,34.0,,28.0
10,Invierno,Extra,1155AN1010807,27.0,13.0,,23.0
10,Invierno,Extra,1155AN1010811,64.0,9.0,,28.0
10,Invierno,Extra,1155AN1010829,77.0,43.0,,33.0
10,Invierno,Extra,1155AN1010875,30.0,,,14.0
10,Invierno,Extra,1155AN1010880,,26.0,,14.0
10,Invierno,Extra,1155AN1010888,76.0,,,19.0
10,Invierno,Extra,1155AN1011102,78.0,11.0,,42.0
10,Invierno,Extra,1155AN1011302,67.0,50.0,,35.0
10,Invierno,Extra,1155AN1012903,53.9,6.0,,26.0
10,Invierno,Extra,1155AN1013202,42.0,6.0,,26.0
10,Invierno,Extra,1155AN1013602,76.0,53.7,,38.0
10,Invierno,Extra,1155AN1014850,,,,3.0
10,Invierno,Extra,1155AN1015502,60.0,5.0,,29.0
10,Invierno,Extra,1155AN1016702,63.0,35.0,,31.0
10,Invierno,Extra,1155AN1016890,,3.0,,11.0
10,Invierno,Extra,1155AN1016902,31.0,6.0,,22.0
10,Invierno,Extra,1155AN1018003,53.0,8.0,,28.0
10,Invierno,Extra,1155AN1018902,97.0,63.7,,61.0
10,Invierno,Glaciar,5521IM1010530,1.0,,1.0,11.0
10,Invierno,Glaciar,5521IM1010572,2.0,,5.0,15.0
10,Invierno,Glaciar,5521IM1010718,4.0,,7.0,22.0
10,Invierno,Glaciar,5521IM1010740,1.0,,,0.0
10,Invierno,Glaciar,5521IM1010831,4.0,,,0.0
10,Invierno,Glaciar,5521IM1010862,1.0,1.0,5.0,11.0
10,Invierno,Glaciar,5521IM1010875,1.0,1.0,,12.0
10,Invierno,Glaciar,5521IM1010888,9.0,,19.0,23.0
10,Invierno,Glaciar,5521IM1010910,1.0,,,0.0
10,Invierno,Glaciar,5521IM1010935,,,,2.0
10,Invierno,Glaciar,5521IM1011302,26.0,16.0,21.0,40.0
10,Invierno,Glaciar,5521IM1012903,1.0,2.0,5.0,13.0
10,Invierno,Glaciar,5521IM1013602,8.0,,6.0,22.0
10,Invierno,Glaciar,5521IM1015204,8.0,,9.0,30.0
10,Invierno,Glaciar,5521IM1015502,1.0,4.0,10.0,17.0
10,Invierno,Glaciar,5521IM1017007,3.0,,5.0,19.0
10,Invierno,Glaciar,5521IM1018902,6.0,4.0,8.0,34.0
10,Invierno,Glaciar,5521IM1019102,,,,2.0
10,Invierno,Glaciar Estampado Ac,5524IM1010138,9.0,,5.0,11.0
10,Invierno,Glaciar Estampado Ac,5524IM1010148,10.0,,10.0,20.0
10,Invierno,Glaciar Estampado Ac,5524IM1010158,10.0,2.0,7.0,14.0
10,Invierno,Glaciar Estampado Ac,5524IM1010168,9.0,,7.0,13.0
10,Invierno,Glaciar Estampado Ac,5524IM1010178,8.0,,5.0,12.0
10,Invierno,Glaciar Estampado Ac,5524IM1010188,7.0,,5.0,14.0
10,Invierno,Glaciar Estampado Ac,5524IM1010198,,,,12.0
10,Invierno,Happy Soft,5538IM0F10001,49.0,,,35.0
10,Invierno,Happy Soft,5538IM0F10002,52.0,,,38.0
10,Invierno,Happy Soft,5538IM0F10003,43.0,,,22.0
10,Invierno,Happy Soft,5538IM0F10004,11.0,,,19.0
10,Invierno,Happy Soft,5538IM0F10005,21.0,,,20.0
10,Invierno,Happy Soft,5538IM0F10006,14.0,,,17.0
10,Invierno,Happy Soft,5538IM0F10007,16.0,,,20.0
10,Invierno,Happy Soft,5538IM0F10008,21.0,,,19.0
10,Invierno,Happy Soft,5538IM0F10009,23.0,,,16.0
10,Invierno,Happy Soft,5538IM0F10010,14.0,,,17.0
10,Invierno,Happy Soft,5538IM0F10011,23.0,,,18.0
10,Invierno,Happy Soft,5538IM0F10012,22.0,,,16.0
10,Invierno,Happy Soft,5538IM0F10013,17.0,,,17.0
10,Invierno,Happy Soft,5538IM0F10014,18.0,,,15.0
10,Invierno,Happy Soft,5538IM0F10015,22.0,,,17.0
10,Invierno,Happy Soft,5538IM0F10016,9.0,,,14.0
10,Invierno,Happy Soft,5538IM0F10017,31.0,,,21.0
10,Invierno,Happy Soft,5538IM0F10018,22.0,,,16.0
10,Invierno,Happy Soft Estampado,5539IM0F10040,7.0,,,8.0
10,Invierno,Happy Soft Estampado,5539IM0F10041,9.0,,,7.0
10,Invierno,Happy Soft Estampado,5539IM0F10042,3.0,,,6.0
10,Invierno,Happy Soft Estampado,5539IM0F10043,5.0,,,8.0
10,Invierno,Happy Soft Estampado,5539IM0F10044,6.0,,,6.0
10,Invierno,Happy Soft Estampado,5539IM0F10045,7.0,,,8.0
10,Invierno,Happy Soft Estampado,5539IM0F10046,10.0,,,9.0
10,Invierno,Happy Soft Estampado,5539IM0F10047,8.0,,,7.0
10,Invierno,Happy Soft Estampado,5539IM0F10048,10.0,,,8.0
10,Invierno,Happy Soft Estampado,5539IM0F10049,12.0,,,9.0
10,Invierno,Krehuel,1123AN1050001,17.35,15.0,18.0,9.0
10,Invierno,Krehuel,1123AN1050006,19.0,8.0,14.0,6.0
10,Invierno,Krehuel,1123AN1050011,11.0,4.0,12.0,6.0
10,Invierno,Krehuel,1123AN1050012,15.0,18.0,24.0,14.0
10,Invierno,Krehuel,1123AN1050013,49.0,28.0,33.0,23.0
10,Invierno,Krehuel,1123AN1050015,9.0,2.0,9.0,6.0
10,Invierno,Krehuel,1123AN1050017,28.0,21.0,27.0,19.0
10,Invierno,Krehuel,1123AN1050018,57.0,30.0,28.0,25.0
10,Invierno,Krehuel,1123AN1050020,9.0,14.0,9.15,6.0
10,Invierno,Krehuel,1123AN1050022,20.0,12.0,13.0,7.0
10,Invierno,Krehuel,1123AN1050023,15.0,4.0,9.0,5.0
10,Invierno,Krehuel,1123AN1050024,19.0,14.0,16.0,10.0
10,Invierno,Krehuel,1123AN1050025,7.0,2.0,2.0,3.0
10,Invierno,Krehuel,1123AN1050026,12.0,7.0,10.0,6.0
10,Invierno,Krehuel,1123AN1050027,12.0,9.0,13.0,7.0
10,Invierno,Krehuel,1123AN1050028,4.0,3.0,11.0,5.0
10,Invierno,Krehuel,1123AN1050030,15.0,8.0,11.0,9.0
10,Invierno,Krehuel,1123AN1050036,,1.0,16.0,8.0
10,Invierno,Krehuel,1123AN1050037,33.0,17.0,30.3,20.0
10,Invierno,Krehuel,1123AN1050041,14.0,9.0,10.0,4.0
10,Invierno,Krehuel,1123AN1050134,,,5.0,3.0
10,Invierno,Krehuel,1123AN1050718,10.0,8.0,13.0,8.0
10,Invierno,Krehuel,1123AN1050829,11.0,12.0,10.0,6.0
10,Invierno,Krehuel,1123AN1050831,19.0,8.0,9.0,7.0
10,Invierno,Krehuel,1123AN1050888,11.0,4.0,10.0,7.0
10,Invierno,Krehuel,1123AN1051777,19.0,,13.0,7.0
10,Invierno,Krehuel,1123AN1051788,18.0,,11.0,8.0
10,Invierno,Krehuel,1123AN1051799,17.0,,14.0,9.0
10,Invierno,Krehuel,1123AN1053602,21.0,17.0,21.0,11.0
10,Invierno,Krehuel,1123AN1053902,3.0,1.0,5.0,4.0
10,Invierno,Krehuel,1123AN1055032,30.0,22.0,18.4,11.0
10,Invierno,Krehuel,1123AN1055502,8.0,13.0,9.0,7.0
10,Invierno,Krehuel,1123AN1056902,8.0,3.0,10.0,3.0
10,Invierno,Krehuel,1123AN1058003,5.0,12.0,15.0,6.0
10,Invierno,Krehuel Estampado,1119AN1050472,4.0,1.0,5.0,4.0
10,Invierno,Krehuel Estampado,1119AN1050475,7.0,6.0,4.0,4.0
10,Invierno,Krehuel Estampado,1119AN1050477,2.0,3.0,8.0,5.0
10,Invierno,Krehuel Estampado,1119AN1050478,2.0,6.0,7.0,5.0
10,Invierno,Krehuel Estampado,1119AN1050481,3.0,1.0,4.0,5.0
10,Invierno,Krehuel Estampado,1119AN1050482,2.0,1.0,4.0,3.0
10,Invierno,Krehuel Estampado,1119AN1050487,4.0,4.0,5.0,4.0
10,Invierno,Krehuel Estampado,1119AN1050488,3.0,6.0,5.0,3.0
10,Invierno,Krehuel Estampado,1119AN1050489,,,10.0,7.0
10,Invierno,Mandala,5526IMK010101,,7.0,56.0,43.0
10,Invierno,Mandala,5526IMK010119,,2.0,37.0,35.0
10,Invierno,Mandala,5526IMK010503,,2.0,56.0,45.0
10,Invierno,Mandala,5526IMK010504,,5.0,52.0,41.0
10,Invierno,Mandala,5526IMK010507,,2.0,46.0,35.0
10,Invierno,Mandala,5526IMK013002,8.0,,,6.0
10,Invierno,Mandala,5526IMK013051,2.0,,,6.0
10,Invierno,Mandala,5526IMK013307,0.3,,,5.0
10,Invierno,Mandala,5526IMK013401,2.0,,,5.0
10,Invierno,Mandala,5526IMK013502,,,,5.0
10,Invierno,Mandala,5526IMK013505,2.0,,,5.0
10,Invierno,Mandala,5526IMK013506,,,,5.0
10,Invierno,Mandala,5526IMK013601,2.0,,,5.0
10,Invierno,Mandala,5526IMK013603,,,,5.0
10,Invierno,Mandala,5526IMK013703,,,,5.0
10,Invierno,Mandala,5526IMK013709,,,,5.0
10,Invierno,Mandala,5526IMK017804,,2.0,43.0,41.0
10,Invierno,Mandala,5526IMK017829,,7.0,46.0,41.0
10,Invierno,Mandala,5526IMK017832,,4.0,56.0,39.0
10,Invierno,Mandala,5526IMK017864,,4.0,46.0,42.0
10,Invierno,Mandala,5526IMK017865,,,45.0,35.0
10,Invierno,Mosaico,5617IM8X10001,4.0,3.0,,18.0
10,Invierno,Mosaico,5617IM8X10002,1.0,2.0,,16.0
10,Invierno,Mosaico,5617IM8X10003,1.0,1.0,,17.0
10,Invierno,Mosaico,5617IM8X10004,2.0,2.0,,18.0
10,Invierno,Mosaico,5617IM8X10006,8.0,5.0,,21.0
10,Invierno,Mosaico,5617IM8X10007,4.5,3.0,,19.0
10,Invierno,Mosaico,5617IM8X10008,2.0,3.0,,17.0
10,Invierno,Mosaico,5617IM8X10009,3.0,1.0,,16.0
10,Invierno,Mosaico,5617IM8X10010,1.0,2.0,,14.0
10,Invierno,Mosaico,5617IM8X10011,8.0,6.0,,22.0
10,Invierno,Nako Melange,5614IM0D10091,13.0,9.0,16.0,49.0
10,Invierno,Nako Melange,5614IM0D10092,9.0,12.0,20.0,45.0
10,Invierno,Nako Melange,5614IM0D10093,10.0,4.0,13.0,40.0
10,Invierno,Nako Melange,5614IM0D10094,3.0,,1.0,14.0
10,Invierno,Nako Melange,5614IM0D10095,3.0,5.0,9.0,28.0
10,Invierno,Nako Melange,5614IM0D10096,8.0,6.0,6.8,20.0
10,Invierno,Nako Melange,5614IM0D10097,8.0,2.0,4.0,18.0
10,Invierno,Nako Melange,5614IM0D10098,5.0,,2.0,19.0
10,Invierno,Nako Melange,5614IM0D10099,5.0,,,15.0
10,Invierno,Sport Ukryl,5256IM0K10210,15.0,8.0,13.0,40.0
10,Invierno,Sport Ukryl,5256IM0K10290,36.0,21.0,15.0,64.0
10,Invierno,Sport Ukryl,5256IM0K10386,9.0,7.0,2.8,17.0
10,Invierno,Sport Ukryl,5256IM0K10432,6.0,8.0,4.0,15.0
10,Invierno,Sport Ukryl,5256IM0K10465,7.0,6.0,3.0,13.0
10,Invierno,Sport Ukryl,5256IM0K10575,10.0,10.0,6.0,24.0
10,Invierno,Sport Ukryl,5256IM0K10586,13.0,16.0,31.0,40.0
10,Invierno,Sport Ukryl,5256IM0K10590,7.0,25.0,25.0,33.0
10,Invierno,Sport Ukryl,5256IM0K10617,7.0,4.0,2.0,13.0
10,Invierno,Sport Ukryl,5256IM0K10664,9.0,4.0,3.0,18.0
10,Invierno,Sport Ukryl,5256IM0K10685,9.0,2.0,8.0,15.0
10,Invierno,Sport Ukryl,5256IM0K10690,4.0,1.0,6.0,21.0
10,Invierno,Sport Ukryl,5256IM0K10752,10.0,7.0,9.0,25.0
10,Invierno,Sport Ukryl,5256IM0K10795,8.0,4.0,4.8,22.0
10,Invierno,Sport Ukryl,5256IM0K10800,11.0,8.0,10.0,27.0
10,Invierno,Sport Ukryl,5256IM0K10843,5.0,2.0,6.0,23.0
10,Invierno,Sport Ukryl,5256IM0K11302,32.0,6.0,2.0,37.0
10,Invierno,Sport Ukryl,5256IM0K12903,7.0,4.0,5.0,18.0
10,Invierno,Sport Ukryl,5256IM0K13916,3.0,1.0,,6.0
10,Invierno,Super Economico 100 gr,1150AN0T10033,67.0,110.0,117.7,116.0
10,Invierno,Super Economico 100 gr,1150AN0T10041,35.0,79.0,81.0,91.0
10,Invierno,Super Economico 100 gr,1150AN0T10425,53.0,85.4,107.3,106.0
10,Invierno,Super Economico 100 gr,1150AN0T10712,24.0,61.9,72.0,87.0
10,Invierno,Super Economico 100 gr,1150AN0T10718,49.0,92.0,109.0,130.0
10,Invierno,Super Economico 100 gr,1150AN0T10735,123.0,209.5,212.4,188.0
10,Invierno,Super Economico 100 gr,1150AN0T10740,92.0,139.3,127.8,121.0
10,Invierno,Super Economico 100 gr,1150AN0T10769,53.0,104.0,126.0,114.0
10,Invierno,Super Economico 100 gr,1150AN0T10772,65.0,115.3,130.0,118.0
10,Invierno,Super Economico 100 gr,1150AN0T10807,57.0,87.0,97.0,99.0
10,Invierno,Super Economico 100 gr,1150AN0T10811,114.0,165.9,175.5,164.0
10,Invierno,Super Economico 100 gr,1150AN0T10829,89.0,159.6,165.7,163.0
10,Invierno,Super Economico 100 gr,1150AN0T10875,42.0,86.0,79.7,104.0
10,Invierno,Super Economico 100 gr,1150AN0T11102,161.0,224.0,226.0,222.0
10,Invierno,Super Economico 100 gr,1150AN0T11302,71.0,101.2,157.0,140.0
10,Invierno,Super Economico 100 gr,1150AN0T12903,51.0,80.0,107.6,107.0
10,Invierno,Super Economico 100 gr,1150AN0T13202,64.0,96.0,99.0,110.0
10,Invierno,Super Economico 100 gr,1150AN0T13602,99.0,178.0,174.8,187.0
10,Invierno,Super Economico 100 gr,1150AN0T13916,39.0,81.3,80.0,101.0
10,Invierno,Super Economico 100 gr,1150AN0T14850,53.0,126.5,105.0,115.0
10,Invierno,Super Economico 100 gr,1150AN0T15032,72.0,145.0,129.0,119.0
10,Invierno,Super Economico 100 gr,1150AN0T16702,80.0,158.5,149.0,146.0
10,Invierno,Super Economico 100 gr,1150AN0T16902,41.0,62.0,57.0,99.0
10,Invierno,Super Economico 100 gr,1150AN0T17007,44.0,82.0,110.0,101.0
10,Invierno,Super Economico 100 gr,1150AN0T18003,67.0,116.9,126.0,126.0
10,Invierno,Super Economico 100 gr,1150AN0T18902,163.9,212.0,284.7,320.0
10,Invierno,Super Económico 50g,1153AN0T50033,36.0,18.0,21.0,28.0
10,Invierno,Super Económico 50g,1153AN0T50041,11.0,10.0,5.0,8.0
10,Invierno,Super Económico 50g,1153AN0T50425,12.0,15.0,20.0,12.0
10,Invierno,Super Económico 50g,1153AN0T50712,3.0,,9.0,7.0
10,Invierno,Super Económico 50g,1153AN0T50718,6.0,,10.0,11.0
10,Invierno,Super Económico 50g,1153AN0T50735,43.0,46.0,37.5,35.0
10,Invierno,Super Económico 50g,1153AN0T50740,47.0,21.0,24.5,22.0
10,Invierno,Super Económico 50g,1153AN0T50769,9.0,10.0,8.0,15.0
10,Invierno,Super Económico 50g,1153AN0T50772,14.0,18.0,19.0,16.0
10,Invierno,Super Económico 50g,1153AN0T50807,14.0,11.0,20.0,12.0
10,Invierno,Super Económico 50g,1153AN0T50811,21.0,39.0,31.0,28.0
10,Invierno,Super Económico 50g,1153AN0T50829,8.0,39.0,16.5,14.0
10,Invierno,Super Económico 50g,1153AN0T50875,3.0,,14.0,8.0
10,Invierno,Super Económico 50g,1153AN0T51102,41.0,64.0,37.5,37.0
10,Invierno,Super Económico 50g,1153AN0T51302,29.0,4.0,14.0,12.0
10,Invierno,Super Económico 50g,1153AN0T52903,5.0,16.0,12.0,10.0
10,Invierno,Super Económico 50g,1153AN0T53202,18.0,15.0,14.5,18.0
10,Invierno,Super Económico 50g,1153AN0T53602,11.0,31.0,26.5,16.0
10,Invierno,Super Económico 50g,1153AN0T53916,5.0,8.0,12.5,12.0
10,Invierno,Super Económico 50g,1153AN0T54850,35.0,9.0,10.0,15.0
10,Invierno,Super Económico 50g,1153AN0T55032,46.0,36.0,24.0,24.0
10,Invierno,Super Económico 50g,1153AN0T56702,33.0,41.0,33.0,29.0
10,Invierno,Super Económico 50g,1153AN0T56902,6.0,,8.0,7.0
10,Invierno,Super Económico 50g,1153AN0T57007,25.0,,17.0,9.0
10,Invierno,Super Económico 50g,1153AN0T58003,20.0,9.0,23.0,14.0
10,Invierno,Super Económico 50g,1153AN0T58902,58.0,50.0,36.0,36.0
10,Invierno,Terra,5541IM0D10001,,,,7.0
10,Invierno,Terra,5541IM0D10002,,,,7.0
10,Invierno,Terra,5541IM0D10003,,,,9.0
10,Invierno,Terra,5541IM0D10004,,,,8.0
10,Invierno,Terra,5541IM0D10005,,,,8.0
10,Invierno,Terra,5541IM0D10006,,,,6.0
10,Invierno,Tiramisu,5540IM0D10001,3.0,,,8.0
10,Invierno,Tiramisu,5540IM0D10002,7.0,,,6.0
10,Invierno,Tiramisu,5540IM0D10003,9.0,,,6.0
10,Invierno,Tiramisu,5540IM0D10004,4.0,,,5.0
10,Invierno,Tiramisu,5540IM0D10005,9.0,,,5.0
10,Invierno,Tiramisu,5540IM0D10006,8.0,,,5.0
10,Invierno,Tiramisu,5540IM0D10007,2.0,,,6.0
10,Invierno,Tiramisu,5540IM0D10008,3.0,,,5.0
10,Invierno,Tiramisu,5540IM0D10009,2.0,,,6.0
10,Invierno,Tiramisu,5540IM0D10010,3.0,,,6.0
10,Invierno,Ukryl Estampado,1106AN1010004,31.0,16.0,,22.0
10,Invierno,Ukryl Estampado,1106AN1010007,31.8,17.8,,24.0
10,Invierno,Ukryl Estampado,1106AN1010016,23.0,25.0,,25.0
10,Invierno,Ukryl Estampado,1106AN1010021,17.0,8.0,,15.0
10,Invierno,Ukryl Estampado,1106AN1010024,41.7,34.0,,30.0
10,Invierno,Ukryl Estampado,1106AN1010027,31.0,18.0,,23.0
10,Invierno,Ukryl Estampado,1106AN1010029,9.0,6.2,,16.0
10,Invierno,Ukryl Estampado,1106AN1010031,14.0,5.3,,18.0
10,Invierno,Ukryl Estampado,1106AN1010041,38.8,26.0,,24.0
10,Invierno,Ukryl Estampado,1106AN1010062,17.0,25.0,,21.0
10,Invierno,Ukryl Estampado,1106AN1010064,19.0,16.0,,22.0
10,Invierno,Ukryl Estampado,1106AN1010065,15.0,,,9.0
10,Invierno,Ukryl Estampado,1106AN1010077,38.0,18.0,,25.0
10,Invierno,Ukryl Estampado,1106AN1010082,23.0,12.0,,18.0
10,Invierno,Ukryl Estampado,1106AN1010085,15.0,12.0,,22.0
10,Invierno,Ukryl Estampado,1106AN1010103,24.0,22.8,,22.0
10,Invierno,Ukryl Estampado,1106AN1010118,,,,0.0
10,Invierno,Ukryl Estampado,1106AN1010125,20.0,21.0,,23.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,46.3,43.0,25.0,46.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,71.6,48.0,53.0,59.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,62.0,48.0,28.0,47.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010219,16.0,39.0,,13.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,31.0,42.0,20.0,35.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010712,,,35.0,18.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,96.0,86.0,86.0,126.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,70.8,49.0,24.0,45.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,65.0,41.0,24.0,52.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,136.0,155.0,110.0,111.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,144.0,121.7,102.4,80.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,79.0,90.0,59.0,72.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,61.7,49.0,38.0,56.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,50.0,31.2,48.0,45.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,186.2,173.4,162.0,157.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,81.0,78.7,52.0,78.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,94.0,80.3,49.0,74.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,61.0,47.0,47.0,73.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,49.0,32.0,35.0,55.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,88.0,80.0,55.0,78.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,148.0,109.0,87.0,137.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,69.0,57.0,61.0,58.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,336.40000000000003,322.0,247.3,295.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,241.0,200.0,151.0,181.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,27.0,24.0,16.0,27.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,33.0,27.0,18.0,26.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,38.0,37.0,21.0,29.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,56.0,47.0,56.0,51.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,95.6,61.0,38.0,63.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,71.8,75.0,50.1,65.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,68.2,67.0,80.4,62.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,163.0,129.4,162.3,165.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,58.0,53.0,42.0,72.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,70.0,86.0,46.0,65.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,47.0,41.0,28.0,59.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,86.0,85.3,46.3,66.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,103.4,101.0,61.0,75.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,86.0,76.0,51.0,56.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,25.8,35.0,25.0,38.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,75.0,64.0,72.5,62.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,118.0,113.4,61.0,108.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,47.0,50.0,16.0,53.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,70.0,80.2,52.0,80.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,48.3,47.0,37.0,45.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,55.0,52.9,38.0,45.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,158.0,105.0,90.0,110.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,38.1,37.0,16.0,41.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,59.0,44.0,23.0,85.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,63.0,59.0,31.0,56.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,59.0,49.9,41.0,54.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,50.0,56.0,38.0,64.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,33.0,29.0,26.0,47.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,82.4,60.8,40.0,63.0
10,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,424.2,426.7,300.0,426.0
10,Invierno,Vizon Anatolia,5605IMD180837,12.0,5.4,4.0,17.0
10,Invierno,Vizon Anatolia,5605IMD180838,,1.1,1.0,17.0
10,Invierno,Vizon Anatolia,5605IMD181027,8.0,6.0,1.0,9.0
10,Invierno,Vizon Anatolia,5605IMD181031,6.0,6.0,2.0,10.0
10,Invierno,Vizon Anatolia,5605IMD181323,11.0,8.5,2.0,16.0
10,Invierno,Vizon Anatolia,5605IMD181324,7.0,7.0,6.0,15.0
10,Invierno,Vizon Anatolia,5605IMD181327,7.0,6.0,2.0,11.0
10,Invierno,Vizon Anatolia,5605IMD181490,5.0,8.5,5.0,17.0
10,Invierno,Vizon Anatolia,5605IMD181617,8.0,4.0,3.0,13.0
11,Bebé,Baby Jakard,5602IMD181306,,8.0,9.0,6.0
11,Bebé,Baby Jakard,5602IMD181307,3.0,9.0,6.0,5.0
11,Bebé,Baby Jakard,5602IMD181309,,7.0,7.0,3.0
11,Bebé,Baby Jakard,5602IMD181310,3.0,8.0,2.0,5.0
11,Bebé,Baby Jakard,5602IMD181311,4.0,7.0,4.0,4.0
11,Bebé,Baby Jakard,5602IMD181315,,6.0,6.0,7.0
11,Bebé,Baby Jakard,5602IMD181316,4.0,7.0,8.0,6.0
11,Bebé,Baby Jakard,5602IMD181317,8.0,5.0,8.0,6.0
11,Bebé,Baby Jakard,5602IMD181318,3.0,5.0,2.0,4.0
11,Bebé,Baby Jakard,5602IMD181319,12.0,7.0,5.0,7.0
11,Bebé,Baby Soft,1148AN1010003,57.0,91.0,66.0,51.0
11,Bebé,Baby Soft,1148AN1010014,53.0,53.0,29.0,30.0
11,Bebé,Baby Soft,1148AN1010024,14.0,25.0,21.0,21.0
11,Bebé,Baby Soft,1148AN1010026,72.0,98.0,40.0,53.0
11,Bebé,Baby Soft,1148AN1010034,49.0,55.0,41.0,38.0
11,Bebé,Baby Soft,1148AN1010039,67.0,49.0,21.0,35.0
11,Bebé,Baby Soft,1148AN1010041,39.0,28.0,33.0,33.0
11,Bebé,Baby Soft,1148AN1010050,34.0,29.2,14.0,21.0
11,Bebé,Baby Soft,1148AN1010081,43.0,59.0,65.0,46.0
11,Bebé,Baby Soft,1148AN1010229,57.0,61.1,18.4,41.0
11,Bebé,Baby Soft,1148AN1010439,52.0,55.0,46.0,34.0
11,Bebé,Baby Soft,1148AN1010730,49.0,38.0,41.8,31.0
11,Bebé,Baby Soft,1148AN1010734,52.0,60.0,44.0,39.0
11,Bebé,Baby Soft,1148AN1010812,50.0,25.0,20.0,25.0
11,Bebé,Baby Soft,1148AN1010831,28.0,34.0,31.0,29.0
11,Bebé,Baby Soft,1148AN1010875,50.0,22.0,31.0,33.0
11,Bebé,Baby Soft,1148AN1010888,69.0,45.0,49.0,43.0
