Mes,SuperFamily,Familia,Codigo Producto,Venta 2025,Venta 2024,Venta 2023,Venta 2022,Projection 2025,Projection 2026
7,Hilos Verano,Cotton Premium,5527IM6010009,,60.0,,,11.365817663295813,0.0
7,Hilos Verano,Cotton Premium,5527IM6010014,,54.0,,,13.194099324951976,0.0
7,Hilos Verano,Cotton Premium,5527IM6010028,,34.0,,,23.456853719048567,0.0
7,Hilos Verano,Cotton Premium,5527IM6010029,,53.0,,,12.651709098660648,0.0
7,Hilos Verano,Cotton Premium,5527IM6010033,,21.0,,,27.393753563814844,0.0
7,Hilos Verano,Cotton Premium,5527IM6010048,,29.2,,,22.24409355014998,0.0
7,Hilos Verano,Cotton Premium,5527IM6010081,,26.0,13.0,21.0,25.23333406695781,0.0
7,Hilos Verano,Cotton Premium,5527IM6010092,,38.0,,,26.19013480322453,0.0
7,Hilos Verano,Cotton Premium,5527IM6010205,,38.1,39.0,26.0,48.30015436485306,0.0
7,Hilos Verano,Cotton Premium,5527IM6010209,,28.0,,,33.50630858595194,0.0
7,Hilos Verano,Cotton Premium,5527IM6010216,,23.0,,,16.509383404755148,0.0
7,Hilos Verano,Cotton Premium,5527IM6010229,,68.0,21.0,36.0,58.041848485377656,0.0
7,Hilos Verano,Cotton Premium,5527IM6010279,,39.0,8.0,18.0,24.98651604263423,0.0
7,Hilos Verano,Cotton Premium,5527IM6010439,,51.1,43.0,25.0,42.72998956900728,0.0
7,Hilos Verano,Cotton Premium,5527IM6010728,,27.0,29.0,17.0,28.76801194615972,0.0
7,Hilos Verano,Cotton Premium,5527IM6010730,,37.0,28.0,20.0,36.50164337496529,0.0
7,Hilos Verano,Cotton Premium,5527IM6010875,,16.0,16.0,17.0,22.058218247881605,0.0
7,Hilos Verano,Cotton Premium,5527IM6010888,,51.0,19.0,34.0,43.51310354741669,0.0
7,Hilos Verano,Cotton Premium,5527IM6011102,,158.0,79.0,50.0,135.32940859578918,0.0
7,Hilos Verano,Cotton Premium,5527IM6011281,,28.1,,,22.698116829461263,0.0
7,Hilos Verano,Cotton Premium,5527IM6011302,,121.3,40.0,48.0,92.58723048237084,0.0
7,Hilos Verano,Cotton Premium,5527IM6012302,,54.0,,,14.870024181470123,0.0
7,Hilos Verano,Cotton Premium,5527IM6012903,,29.0,27.0,21.0,29.33782639737589,0.0
7,Hilos Verano,Cotton Premium,5527IM6013401,,29.1,22.0,20.0,31.96141058185249,0.0
7,Hilos Verano,Cotton Premium,5527IM6013602,,82.0,42.0,30.0,70.92209279174531,0.0
7,Hilos Verano,Cotton Premium,5527IM6013902,,44.0,,,11.152518136102591,0.0
7,Hilos Verano,Cotton Premium,5527IM6014850,,28.1,,,20.906400801038224,0.0
7,Hilos Verano,Cotton Premium,5527IM6016210,,29.0,21.0,17.0,36.526020463787376,0.0
7,Hilos Verano,Cotton Premium,5527IM6016213,,60.1,,,31.60794279393229,0.0
7,Hilos Verano,Cotton Premium,5527IM6016215,,42.2,47.0,21.0,47.28545804263389,0.0
7,Hilos Verano,Cotton Premium,5527IM6016902,,62.0,,,11.761945356654646,0.0
7,Hilos Verano,Cotton Premium,5527IM6018102,,30.0,28.0,20.0,32.58302634681558,0.0
7,Hilos Verano,Cotton Premium,5527IM6018257,,31.0,17.0,15.0,35.31630743099154,0.0
7,Hilos Verano,Cotton Premium,5527IM6018259,,16.0,51.0,41.0,72.88140130582018,0.0
7,Hilos Verano,Cotton Premium,5527IM6018902,,101.0,43.0,35.0,77.3820213295971,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ200003,,5.0,10.0,,16.8201912872367,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ200209,,2.0,8.0,,17.917160284230395,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ200225,,1.0,8.0,,14.70243169581831,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ200229,,14.0,19.5,,25.97683527603132,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ200730,,2.0,8.0,,13.4531058936866,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ201102,,22.0,29.5,,48.70847060262294,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ201302,,27.0,27.0,,39.2166416425247,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ203401,,3.0,7.5,,13.894940628586838,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ203602,,3.0,6.0,,20.37010484695241,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ206215,,5.0,13.5,,20.964296386990668,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ206402,,6.0,5.0,,13.590227018310811,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ208257,,1.0,7.0,,12.264722813610092,0.0
7,Hilos Verano,Natura Algodón 500 gr,5528IMQ208902,,10.0,9.0,,21.17759591418389,0.0
7,Hilos Verano,Sinfonia,5532IM6010001,,4.0,4.0,,9.211492438644305,0.0
7,Hilos Verano,Sinfonia,5532IM6010002,,,6.0,,9.272435160699509,0.0
7,Hilos Verano,Sinfonia,5532IM6010003,,5.0,4.0,,9.110936947253212,0.0
7,Hilos Verano,Sinfonia,5532IM6010004,,,6.0,,9.299859385624348,0.0
7,Hilos Verano,Sinfonia,5532IM6010005,,4.0,4.0,,9.110936947253212,0.0
7,Hilos Verano,Sinfonia,5532IM6010006,,4.0,4.0,,9.372990652090598,0.0
7,Hilos Verano,Sinfonia,5532IM6010007,,4.0,6.0,,9.171879669308415,0.0
7,Hilos Verano,Sinfonia,5532IM6010008,,,5.0,,9.241963799671906,0.0
7,Invierno,Happy Soft,5538IM0F10001,,239.0,,,91.83130153912457,0.0
7,Invierno,Happy Soft,5538IM0F10002,,379.0,,,99.96246271580397,0.0
7,Invierno,Happy Soft,5538IM0F10003,,136.4,,,57.98534314119589,0.0
7,Invierno,Happy Soft,5538IM0F10004,,106.0,,,50.15910050864184,0.0
7,Invierno,Happy Soft,5538IM0F10005,,159.0,,,53.55894227564098,0.0
7,Invierno,Happy Soft,5538IM0F10006,,105.0,,,44.213188898194936,0.0
7,Invierno,Happy Soft,5538IM0F10007,,143.4,,,52.54762910429146,0.0
7,Invierno,Happy Soft,5538IM0F10008,,136.4,,,50.61647832483007,0.0
7,Invierno,Happy Soft,5538IM0F10009,,89.0,,,43.349253023172736,0.0
7,Invierno,Happy Soft,5538IM0F10010,,131.4,,,45.48368283205112,0.0
7,Invierno,Happy Soft,5538IM0F10011,,139.4,,,48.17712997182621,0.0
7,Invierno,Happy Soft,5538IM0F10012,,87.0,,,43.75581108200672,0.0
7,Invierno,Happy Soft,5538IM0F10013,,116.0,,,44.61974695702892,0.0
7,Invierno,Happy Soft,5538IM0F10014,,122.6,,,38.97875389070749,0.0
7,Invierno,Happy Soft,5538IM0F10015,,99.4,,,45.58532234675961,0.0
7,Invierno,Happy Soft,5538IM0F10016,,105.4,,,38.21645753039379,0.0
7,Invierno,Happy Soft,5538IM0F10017,,153.4,,,56.46075042056848,0.0
7,Invierno,Happy Soft,5538IM0F10018,,112.4,,,43.55253205258973,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10040,,38.0,,,21.54757711820072,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10041,,33.0,,,20.12462391228184,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10042,,21.0,,,17.024618713672766,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10043,,33.0,,,22.25905372116021,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10044,,16.0,,,17.532816287215233,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10045,,46.0,,,22.76725129470268,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10046,,32.0,,,24.393483530038587,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10047,,20.0,,,20.073804154927583,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10048,,30.0,,,21.09019930201253,0.0
7,Invierno,Happy Soft Estampado,5539IM0F10049,,50.0,,,24.69840207416407,0.0
7,Invierno,Tiramisu,5540IM0D10001,,75.0,,,22.513152507931444,0.0
7,Invierno,Tiramisu,5540IM0D10002,,28.7,,,16.618060654838786,0.0
7,Invierno,Tiramisu,5540IM0D10003,,45.0,,,17.126258228381257,0.0
7,Invierno,Tiramisu,5540IM0D10004,,28.0,,,14.280351816543424,0.0
7,Invierno,Tiramisu,5540IM0D10005,,38.0,,,15.296746963628364,0.0
7,Invierno,Tiramisu,5540IM0D10006,,30.0,,,14.077072787126436,0.0
7,Invierno,Tiramisu,5540IM0D10007,,38.0,,,15.85576429452508,0.0
7,Invierno,Tiramisu,5540IM0D10008,,42.0,,,15.449206235691104,0.0
7,Invierno,Tiramisu,5540IM0D10009,,47.0,,,16.008223566587823,0.0
7,Invierno,Tiramisu,5540IM0D10010,,37.0,,,16.160682838650562,0.0
7,Invierno,Terra,5541IM0D10001,,29.0,,,20.26691923287371,0.0
7,Invierno,Terra,5541IM0D10003,,2.0,,,23.529547655016387,0.0
7,Invierno,Terra,5541IM0D10005,,2.0,,,22.716431537348434,0.0
7,Bebé,Lolipop,5601IMD180430,,31.5,49.0,35.0,35.10372947640661,0.0
7,Bebé,Lolipop,5601IMD180431,,55.5,26.0,18.0,32.32680401661841,0.0
7,Bebé,Lolipop,5601IMD180432,,30.5,46.0,31.0,33.263751385493514,0.0
7,Bebé,Lolipop,5601IMD180433,,20.0,15.0,49.0,26.58217195858327,0.0
7,Bebé,Lolipop,5601IMD180434,,38.0,44.0,39.0,36.37560373279816,0.0
7,Bebé,Lolipop,5601IMD180437,,37.5,20.0,30.0,31.288106707231982,0.0
7,Bebé,Lolipop,5601IMD180440,,66.5,47.2,30.0,43.6846411261949,0.0
7,Bebé,Lolipop,5601IMD180563,,43.5,47.0,60.0,33.02209527677912,0.0
7,Bebé,Lolipop,5601IMD181117,,12.0,11.0,19.0,22.76654918940864,0.0
7,Bebé,Baby Jakard,5602IMD181306,,,13.0,21.0,14.711345565595526,0.0
7,Bebé,Baby Jakard,5602IMD181307,,23.0,4.0,15.0,13.86342939466783,0.0
7,Bebé,Baby Jakard,5602IMD181309,,,,24.0,10.081723272330306,0.0
7,Bebé,Baby Jakard,5602IMD181310,,18.0,20.0,14.0,13.231731847326698,0.0
7,Bebé,Baby Jakard,5602IMD181311,,16.0,6.0,12.0,12.337180286997976,0.0
7,Bebé,Baby Jakard,5602IMD181315,,2.0,19.0,25.0,17.467073121110538,0.0
7,Bebé,Baby Jakard,5602IMD181316,,17.0,24.0,14.0,17.7935208469177,0.0
7,Bebé,Baby Jakard,5602IMD181317,,18.0,20.0,21.0,15.983219821987069,0.0
7,Bebé,Baby Jakard,5602IMD181318,,16.0,10.0,13.0,13.21901310476278,0.0
7,Bebé,Baby Jakard,5602IMD181319,,,27.0,21.0,16.174000960445802,0.0
7,Invierno,Vizon Anatolia,5605IMD180837,,44.0,57.0,64.0,45.70220778867437,0.0
7,Invierno,Vizon Anatolia,5605IMD180838,,,58.0,63.0,45.03646896733374,0.0
7,Invierno,Vizon Anatolia,5605IMD181027,,15.0,22.0,31.0,23.529547655016387,0.0
7,Invierno,Vizon Anatolia,5605IMD181031,,21.0,15.0,40.0,27.51381663158936,0.0
7,Invierno,Vizon Anatolia,5605IMD181323,,35.1,23.0,68.0,42.48023517241512,0.0
7,Invierno,Vizon Anatolia,5605IMD181324,,32.0,19.0,53.0,39.56826307601676,0.0
7,Invierno,Vizon Anatolia,5605IMD181327,,17.1,18.0,43.0,29.012999473539644,0.0
7,Invierno,Vizon Anatolia,5605IMD181490,,52.0,40.0,67.0,46.50007797913605,0.0
7,Invierno,Vizon Anatolia,5605IMD181617,,23.0,28.0,49.0,36.09219167298626,0.0
7,Invierno,Nako Melange,5614IM0D10091,,145.0,76.0,146.0,129.23464295185016,0.0
7,Invierno,Nako Melange,5614IM0D10092,,138.0,77.0,120.0,118.89790430599643,0.0
7,Invierno,Nako Melange,5614IM0D10093,,138.0,60.0,128.0,105.7254231997756,0.0
7,Invierno,Nako Melange,5614IM0D10094,,2.0,30.0,33.0,39.56826307601676,0.0
7,Invierno,Nako Melange,5614IM0D10095,,3.0,50.0,71.0,72.66717104083789,0.0
7,Invierno,Nako Melange,5614IM0D10096,,45.0,47.0,56.0,58.33091749120477,0.0
7,Invierno,Nako Melange,5614IM0D10097,,50.0,30.0,41.0,50.71303586380314,0.0
7,Invierno,Nako Melange,5614IM0D10098,,60.0,42.0,52.0,50.24041212040865,0.0
7,Invierno,Nako Melange,5614IM0D10099,,34.0,15.0,47.0,39.88334557161309,0.0
7,Bebé,Bebe 100,5615IMD100208,,44.0,,31.0,27.81165040642843,0.0
7,Bebé,Bebe 100,5615IMD100215,,22.0,,,8.351974283637805,0.0
7,Bebé,Bebe 100,5615IMD100217,,27.0,,,4.667778520956967,0.0
7,Bebé,Bebe 100,5615IMD102197,,24.5,,21.0,11.022910222060048,0.0
7,Bebé,Bebe 100,5615IMD102587,,23.0,,,5.871819483674295,0.0
7,Bebé,Bebe 100,5615IMD103641,,24.5,,,4.981507504200214,0.0
7,Bebé,Bebe 100,5615IMD104895,,41.5,,,6.083798526406219,0.0
7,Bebé,Bebe 100,5615IMD110094,,31.0,,,5.002705408473407,0.0
7,Bebé,Bebe 100,5615IMD123070,,23.5,,,4.4727578016435965,0.0
7,Bebé,Bebe 100,5615IMD199054,,27.0,,,6.189788047772181,0.0
7,Invierno,Mosaico,5617IM8X10001,,,97.0,,47.47581732033766,0.0
7,Invierno,Mosaico,5617IM8X10002,,,48.0,,41.784004496661936,0.0
7,Invierno,Mosaico,5617IM8X10003,,40.0,73.0,,44.680730665854014,0.0
7,Invierno,Mosaico,5617IM8X10004,,43.5,70.0,,47.17598075194754,0.0
7,Invierno,Mosaico,5617IM8X10006,,,107.0,,55.90173308967176,0.0
7,Invierno,Mosaico,5617IM8X10007,,,111.0,,50.64188820350719,0.0
7,Invierno,Mosaico,5617IM8X10008,,64.1,71.0,,46.093519920302086,0.0
7,Invierno,Mosaico,5617IM8X10009,,,75.0,,42.27695614299813,0.0
7,Invierno,Mosaico,5617IM8X10010,,11.0,63.0,,38.23678543333549,0.0
7,Invierno,Mosaico,5617IM8X10011,,,103.0,,57.62960483971616,0.0
7,Invierno,Batik Soft,5618IMOR10001,,27.1,30.0,,25.912994274929886,0.0
7,Invierno,Batik Soft,5618IMOR10002,,27.0,17.0,,23.377088382953023,0.0
7,Invierno,Batik Soft,5618IMOR10003,,26.1,34.0,,25.71479722124833,0.0
7,Invierno,Batik Soft,5618IMOR10004,,34.300000000000004,44.0,,30.43595267945776,0.0
7,Invierno,Batik Soft,5618IMOR10005,,6.1,18.0,,22.56397226528509,0.0
7,Invierno,Batik Soft,5618IMOR10006,,14.3,55.0,,27.767915418359856,0.0
7,Invierno,Batik Soft,5618IMOR10007,,29.2,45.0,,29.72447607649832,0.0
7,Invierno,Batik Soft,5618IMOR10008,,7.0,52.0,,23.88020398076005,0.0
7,Invierno,Batik Soft,5618IMOR10009,,32.900000000000006,62.0,,35.64497780826794,0.0
7,Invierno,Batik Soft,5618IMOR10010,,15.6,34.1,,29.62791853752525,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,,74.0,73.0,54.0,76.01088470313941,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,,90.7,116.0,103.0,106.62198302217678,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,,85.0,65.0,39.0,77.82635929740904,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,,36.0,71.0,56.0,58.00150594325832,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,,197.0,246.0,172.0,207.39051414966207,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,,66.9,73.0,68.0,75.01915747815583,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,,85.0,67.6,76.0,86.9134234142782,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,,140.6,156.20000000000002,106.0,183.4243112761989,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,,119.0,154.0,98.0,132.63980140243837,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,,58.0,125.0,101.0,118.69715034135804,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,,78.0,86.0,62.0,92.25001421451562,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,,66.0,47.0,61.0,75.54894009997116,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,,260.9,241.3,158.0,259.3537903569618,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,,128.2,113.0,112.0,129.32510659606814,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,,122.0,88.0,92.0,123.24552797255312,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,,96.9,160.2,102.0,121.50435216061126,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,,79.2,77.2,79.0,91.1096894248765,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,,139.5,129.0,141.0,129.5383117975304,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,,189.0,177.2,183.0,226.0362781320897,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,,93.0,71.0,,96.21369273260964,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,,520.1,423.0,300.0,485.8843169106232,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,,319.0,265.0,173.0,297.8702791156729,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,,25.0,41.0,47.0,44.81185688916064,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,,48.3,57.0,46.0,48.032547583977056,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,,23.5,59.0,46.0,53.72771076849192,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,,81.2,82.0,61.0,84.32911794200827,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,,101.0,80.0,103.0,103.98276105862112,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,,100.0,131.2,104.0,106.9611731154122,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,,88.0,89.0,84.0,102.51939808494826,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,,275.0,231.0,188.0,271.4496321199212,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,,125.1,126.0,87.0,120.0054549866947,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,,121.0,87.3,78.0,107.90767499463108,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,,88.0,92.0,74.0,97.27648835808064,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,,129.4,105.0,66.0,108.86386801937095,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,,110.0,86.2,109.0,124.728273237268,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,,82.4,75.2,98.0,92.14987237746514,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,,40.0,57.2,49.0,63.88403127451275,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,,99.4,109.0,87.0,102.58723610359534,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,,205.0,151.0,113.0,177.97142672970932,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,,89.0,85.0,59.0,87.38505916296747,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,,111.2,152.0,67.0,132.10646536059866,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,,83.2,71.0,52.0,74.32139500064295,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,,54.5,64.2,62.0,75.57478315469386,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,,207.4,221.0,161.0,181.9968055409537,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,,54.0,50.2,84.0,68.45502157859019,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,,99.0,96.9,76.0,140.42146821762717,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,,64.0,117.2,86.0,92.4470675067762,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,,54.0,82.0,79.0,89.48157697734645,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,,113.0,94.0,65.0,106.10835230956312,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,,83.0,52.7,61.0,78.38521535578742,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,,103.2,101.0,69.0,103.60803676514196,0.0
8,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,,794.1,582.0,660.0,701.7610441548517,0.0
8,Invierno,Ukryl Estampado,1106AN1010004,,70.0,64.9,,36.52915785053551,0.0
8,Invierno,Ukryl Estampado,1106AN1010007,,3.0,51.8,,39.81445618215866,0.0
8,Invierno,Ukryl Estampado,1106AN1010016,,39.0,52.0,,41.491024357293774,0.0
8,Invierno,Ukryl Estampado,1106AN1010021,,47.0,40.8,,26.04333839680025,0.0
8,Invierno,Ukryl Estampado,1106AN1010024,,20.0,58.0,,50.91404818555802,0.0
8,Invierno,Ukryl Estampado,1106AN1010027,,2.0,36.0,,38.54168573706571,0.0
8,Invierno,Ukryl Estampado,1106AN1010029,,49.2,45.0,,27.66822046248997,0.0
8,Invierno,Ukryl Estampado,1106AN1010031,,44.0,39.0,,30.200839825314503,0.0
8,Invierno,Ukryl Estampado,1106AN1010041,,20.2,46.0,,40.52190980519256,0.0
8,Invierno,Ukryl Estampado,1106AN1010062,,47.0,40.0,,35.782939645417564,0.0
8,Invierno,Ukryl Estampado,1106AN1010064,,56.0,45.6,,36.894190998493634,0.0
8,Invierno,Ukryl Estampado,1106AN1010065,,31.7,,,15.121417394619447,0.0
8,Invierno,Ukryl Estampado,1106AN1010077,,6.6,58.0,,42.02726774278979,0.0
8,Invierno,Ukryl Estampado,1106AN1010082,,53.0,58.0,,30.423736172297787,0.0
8,Invierno,Ukryl Estampado,1106AN1010085,,67.0,47.5,,36.88773023481296,0.0
8,Invierno,Ukryl Estampado,1106AN1010103,,59.0,63.0,,36.90065176217431,0.0
8,Invierno,Ukryl Estampado,1106AN1010125,,50.0,39.0,,38.02805502445207,0.0
8,Invierno,Krehuel Estampado,1119AN1050472,,4.0,3.4,5.0,7.765837944171151,0.0
8,Invierno,Krehuel Estampado,1119AN1050475,,2.0,4.0,6.0,7.995195054835107,0.0
8,Invierno,Krehuel Estampado,1119AN1050477,,,9.3,6.0,9.402026346302051,0.0
8,Invierno,Krehuel Estampado,1119AN1050478,,6.0,9.0,3.0,8.899701970129584,0.0
8,Invierno,Krehuel Estampado,1119AN1050481,,2.0,3.0,6.0,8.31823323886885,0.0
8,Invierno,Krehuel Estampado,1119AN1050482,,2.0,3.0,4.0,6.250788861052902,0.0
8,Invierno,Krehuel Estampado,1119AN1050487,,2.0,8.0,3.0,7.9968102457552765,0.0
8,Invierno,Krehuel Estampado,1119AN1050488,,4.0,9.0,7.0,7.106840048742318,0.0
8,Invierno,Krehuel Estampado,1119AN1050489,,,,14.0,13.010362861958948,0.0
8,Invierno,Krehuel,1123AN1050001,,6.5,27.9,9.0,15.1084958672581,0.0
8,Invierno,Krehuel,1123AN1050006,,27.0,7.6,7.0,10.85731336537406,0.0
8,Invierno,Krehuel,1123AN1050011,,,3.3,6.0,10.00610775044515,0.0
8,Invierno,Krehuel,1123AN1050012,,30.0,36.4,25.0,23.49779750661437,0.0
8,Invierno,Krehuel,1123AN1050013,,,39.4,35.0,39.19745325065423,0.0
8,Invierno,Krehuel,1123AN1050015,,5.0,23.35,5.0,9.94473049547874,0.0
8,Invierno,Krehuel,1123AN1050017,,46.0,36.5,31.0,31.740116772235293,0.0
8,Invierno,Krehuel,1123AN1050018,,35.5,42.5,25.0,41.43772305692822,0.0
8,Invierno,Krehuel,1123AN1050020,,7.0,7.5,8.0,11.424245378353277,0.0
8,Invierno,Krehuel,1123AN1050022,,,14.0,11.0,11.929800136366085,0.0
8,Invierno,Krehuel,1123AN1050023,,3.0,9.0,6.0,9.074142589507805,0.0
8,Invierno,Krehuel,1123AN1050024,,19.0,14.65,7.0,16.948198325330257,0.0
8,Invierno,Krehuel,1123AN1050025,,3.0,4.0,3.0,5.007091852522997,0.0
8,Invierno,Krehuel,1123AN1050026,,10.0,7.15,12.0,10.95584001150435,0.0
8,Invierno,Krehuel,1123AN1050027,,8.0,16.5,3.0,13.029745153000974,0.0
8,Invierno,Krehuel,1123AN1050028,,13.0,4.0,4.0,9.820360794625747,0.0
8,Invierno,Krehuel,1123AN1050030,,2.0,10.0,14.0,15.210252895228727,0.0
8,Invierno,Krehuel,1123AN1050036,,,0.5,,13.842186185845833,0.0
8,Invierno,Krehuel,1123AN1050037,,43.0,32.5,46.0,34.4294096543162,0.0
8,Invierno,Krehuel,1123AN1050041,,6.0,10.3,5.0,8.0161925367973,0.0
8,Invierno,Krehuel,1123AN1050718,,5.0,8.35,7.0,13.588601211379345,0.0
8,Invierno,Krehuel,1123AN1050829,,11.0,14.2,4.0,11.364483314307034,0.0
8,Invierno,Krehuel,1123AN1050831,,6.0,4.5,9.0,12.718013305408412,0.0
8,Invierno,Krehuel,1123AN1050888,,11.0,12.15,9.0,12.87145644282444,0.0
8,Invierno,Krehuel,1123AN1051777,,15.0,0.9,12.0,12.950600797912704,0.0
8,Invierno,Krehuel,1123AN1051788,,8.0,,16.0,14.536718281518375,0.0
8,Invierno,Krehuel,1123AN1051799,,11.0,,14.0,15.25870862283379,0.0
8,Invierno,Krehuel,1123AN1053602,,23.0,15.0,19.0,18.84927803836883,0.0
8,Invierno,Krehuel,1123AN1053902,,12.0,1.0,5.0,7.604318852154281,0.0
8,Invierno,Krehuel,1123AN1055032,,1.0,24.0,20.0,19.387136614785007,0.0
8,Invierno,Krehuel,1123AN1055502,,,10.0,5.0,12.27060542052168,0.0
8,Invierno,Krehuel,1123AN1056902,,7.0,1.0,3.0,5.717775857397228,0.0
8,Invierno,Krehuel,1123AN1058003,,,24.0,14.0,10.813703210529503,0.0
8,Invierno,Bruni,1129ANB310769,,2.0,24.0,,18.216123197662696,0.0
8,Invierno,Bruni,1129ANB310772,,5.0,25.0,,17.773560885536472,0.0
8,Invierno,Bruni,1129ANB310831,,7.0,25.0,,18.316265034713155,0.0
8,Invierno,Bruni,1129ANB310888,,21.0,38.0,,24.596127332329093,0.0
8,Invierno,Bruni,1129ANB312903,,5.8,25.0,,18.904194529654564,0.0
8,Invierno,Bruni,1129ANB313602,,6.0,29.0,,20.826271724655328,0.0
8,Invierno,Bruni,1129ANB313916,,6.0,30.0,,21.77600398571453,0.0
8,Invierno,Bruni,1129ANB314850,,6.0,25.0,,19.201389658965606,0.0
8,Invierno,Bruni,1129ANB316890,,7.0,43.0,,20.419243612772817,0.0
8,Invierno,Bruni,1129ANB317007,,3.0,29.0,,22.68697166468968,0.0
8,Invierno,Bruni,1129ANB318003,,7.0,28.0,,19.123860494797512,0.0
8,Invierno,Bruni,1129ANB318902,,52.0,65.0,,34.55216416424901,0.0
8,Bebé,Super Nene,1140NA1010001,,42.0,8.0,63.0,36.51033423220578,0.0
8,Bebé,Super Nene,1140NA1010003,,47.0,48.0,74.0,61.8921597299388,0.0
8,Bebé,Super Nene,1140NA1010004,,17.0,19.0,32.0,19.681050391374864,0.0
8,Bebé,Super Nene,1140NA1010005,,33.0,14.0,23.0,31.413559971659144,0.0
