Date,SuperFamily,Familia,Codigo Producto,Projection,Sales
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,,260
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,,70
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,,234
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,,133
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,,95
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,,170
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,,113
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,,123
2023-06-01,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,,1.032
2023-06-01,Invierno,Vizon Anatolia,5605IMD180837,,39
2023-06-01,Invierno,Vizon Anatolia,5605IMD180838,,57
2023-06-01,Invierno,Vizon Anatolia,5605IMD181027,,28
2023-06-01,Invierno,Vizon Anatolia,5605IMD181031,,16
2023-06-01,Invierno,Vizon Anatolia,5605IMD181323,,46
2023-06-01,Invierno,Vizon Anatolia,5605IMD181324,,31
2023-06-01,Invierno,Vizon Anatolia,5605IMD181327,,26
2023-06-01,Invierno,Vizon Anatolia,5605IMD181490,,46
2023-06-01,Invierno,Vizon Anatolia,5605IMD181617,,34
2023-07-01,Bebé,Baby Jakard,5602IMD181306,,17
2023-07-01,Bebé,Baby Jakard,5602IMD181307,,8
2023-07-01,Bebé,Baby Jakard,5602IMD181310,,23
2023-07-01,Bebé,Baby Jakard,5602IMD181311,,7
2023-07-01,Bebé,Baby Jakard,5602IMD181315,,23
2023-07-01,Bebé,Baby Jakard,5602IMD181316,,25
2023-07-01,Bebé,Baby Jakard,5602IMD181317,,21
2023-07-01,Bebé,Baby Jakard,5602IMD181318,,12
2023-07-01,Bebé,Baby Jakard,5602IMD181319,,30
2023-07-01,Bebé,Baby Soft,1148AN1010003,,134
2023-07-01,Bebé,Baby Soft,1148AN1010014,,2
2023-07-01,Bebé,Baby Soft,1148AN1010024,,49
2023-07-01,Bebé,Baby Soft,1148AN1010026,,110
2023-07-01,Bebé,Baby Soft,1148AN1010039,,68
2023-07-01,Bebé,Baby Soft,1148AN1010050,,43
2023-07-01,Bebé,Baby Soft,1148AN1010081,,92
2023-07-01,Bebé,Baby Soft,1148AN1010229,,84
2023-07-01,Bebé,Baby Soft,1148AN1010439,,41
2023-07-01,Bebé,Baby Soft,1148AN1010730,,90
2023-07-01,Bebé,Baby Soft,1148AN1010734,,96
2023-07-01,Bebé,Baby Soft,1148AN1010812,,10
2023-07-01,Bebé,Baby Soft,1148AN1010831,,36
2023-07-01,Bebé,Baby Soft,1148AN1010875,,74
2023-07-01,Bebé,Baby Soft,1148AN1010888,,23
2023-07-01,Bebé,Baby Soft,1148AN1011102,,285
2023-07-01,Bebé,Baby Soft,1148AN1011302,,135
2023-07-01,Bebé,Baby Soft,1148AN1013401,,71
2023-07-01,Bebé,Baby Soft,1148AN1013602,,55
2023-07-01,Bebé,Baby Soft,1148AN1013902,,47
2023-07-01,Bebé,Baby Soft,1148AN1014204,,34
2023-07-01,Bebé,Baby Soft,1148AN1016402,,47
2023-07-01,Invierno,Batik Soft,5618IMOR10001,,30
2023-07-01,Invierno,Batik Soft,5618IMOR10002,,17
2023-07-01,Invierno,Batik Soft,5618IMOR10003,,35
2023-07-01,Invierno,Batik Soft,5618IMOR10004,,43
2023-07-01,Invierno,Batik Soft,5618IMOR10005,,18
2023-07-01,Invierno,Batik Soft,5618IMOR10006,,54
2023-07-01,Invierno,Batik Soft,5618IMOR10007,,46
2023-07-01,Invierno,Batik Soft,5618IMOR10008,,52
2023-07-01,Invierno,Batik Soft,5618IMOR10009,,63
2023-07-01,Invierno,Batik Soft,5618IMOR10010,,36
2023-07-01,Invierno,Bonbon Classic,5248IM0108200,,107
2023-07-01,Invierno,Bonbon Classic,5248IM0108204,,46
2023-07-01,Invierno,Bonbon Classic,5248IM0108206,,236
2023-07-01,Invierno,Bonbon Classic,5248IM0108207,,45
2023-07-01,Invierno,Bonbon Classic,5248IM0108209,,134
2023-07-01,Invierno,Bonbon Classic,5248IM0108211,,59
2023-07-01,Invierno,Bonbon Classic,5248IM0108217,,67
2023-07-01,Invierno,Bonbon Classic,5248IM0108219,,33
2023-07-01,Invierno,Bonbon Classic,5248IM0108220,,55
2023-07-01,Invierno,Bonbon Classic,5248IM0108221,,3
2023-07-01,Invierno,Bonbon Classic,5248IM0108223,,84
2023-07-01,Invierno,Bonbon Classic,5248IM0108224,,136
2023-07-01,Invierno,Bonbon Classic,5248IM0108226,,51
2023-07-01,Invierno,Bonbon Classic,5248IM0108236,,47
2023-07-01,Invierno,Bonbon Classic,5248IM0108237,,56
2023-07-01,Invierno,Bonbon Classic,5248IM0108239,,37
2023-07-01,Invierno,Bonbon Classic,5248IM0108322,,40
2023-07-01,Invierno,Bonbon Classic,5248IM0108402,,67
2023-07-01,Invierno,Bonbon Classic,5248IM0108404,,51
2023-07-01,Invierno,Bonbon Classic,5248IM0108488,,51
2023-07-01,Invierno,Bonbon Classic,5248IM0108769,,67
2023-07-01,Invierno,Bruni,1129ANB310769,,16
2023-07-01,Invierno,Bruni,1129ANB310772,,21
2023-07-01,Invierno,Bruni,1129ANB310831,,21
2023-07-01,Invierno,Bruni,1129ANB310888,,40
2023-07-01,Invierno,Bruni,1129ANB312903,,22
2023-07-01,Invierno,Bruni,1129ANB313602,,36
2023-07-01,Invierno,Bruni,1129ANB313916,,34
2023-07-01,Invierno,Bruni,1129ANB314850,,19
2023-07-01,Invierno,Bruni,1129ANB316890,,25
2023-07-01,Invierno,Bruni,1129ANB317007,,38
2023-07-01,Invierno,Bruni,1129ANB318003,,23
2023-07-01,Invierno,Bruni,1129ANB318902,,87
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010003,,19
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010081,,14
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010205,,37
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010229,,17
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010279,,8
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010439,,44
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010728,,28
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010730,,28
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010875,,16
2023-07-01,Hilos Verano,Cotton Premium,5527IM6010888,,15
2023-07-01,Hilos Verano,Cotton Premium,5527IM6011102,,76
2023-07-01,Hilos Verano,Cotton Premium,5527IM6011302,,38
2023-07-01,Hilos Verano,Cotton Premium,5527IM6012903,,29
2023-07-01,Hilos Verano,Cotton Premium,5527IM6013401,,25
2023-07-01,Hilos Verano,Cotton Premium,5527IM6013602,,39
2023-07-01,Hilos Verano,Cotton Premium,5527IM6016210,,18
2023-07-01,Hilos Verano,Cotton Premium,5527IM6016215,,44
2023-07-01,Hilos Verano,Cotton Premium,5527IM6018102,,32
2023-07-01,Hilos Verano,Cotton Premium,5527IM6018257,,16
2023-07-01,Hilos Verano,Cotton Premium,5527IM6018259,,49
2023-07-01,Hilos Verano,Cotton Premium,5527IM6018902,,38
2023-07-01,Hilos Verano,Delicia Verano,1320ANV010055,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV010134,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV010205,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV010712,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV011102,,4
2023-07-01,Hilos Verano,Delicia Verano,1320ANV011302,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV016210,,1
2023-07-01,Hilos Verano,Delicia Verano,1320ANV018902,,0
2023-07-01,Invierno,Diana,1340IMK010002,,48
2023-07-01,Invierno,Diana,1340IMK010003,,37
2023-07-01,Invierno,Diana,1340IMK010004,,76
2023-07-01,Invierno,Diana,1340IMK010005,,32
2023-07-01,Invierno,Diana,1340IMK010006,,71
2023-07-01,Invierno,Diana,1340IMK010007,,93
2023-07-01,Invierno,Diana,1340IMK010009,,58
2023-07-01,Invierno,Diana,1340IMK010011,,57
2023-07-01,Invierno,Diana,1340IMK010012,,27
2023-07-01,Invierno,Extra,1155AN1010718,,493
2023-07-01,Invierno,Extra,1155AN1010735,,421
2023-07-01,Invierno,Extra,1155AN1010769,,420
2023-07-01,Invierno,Extra,1155AN1010772,,418
2023-07-01,Invierno,Extra,1155AN1010807,,327
2023-07-01,Invierno,Extra,1155AN1010811,,308
2023-07-01,Invierno,Extra,1155AN1010829,,424
2023-07-01,Invierno,Extra,1155AN1010880,,421
2023-07-01,Invierno,Extra,1155AN1011102,,510
2023-07-01,Invierno,Extra,1155AN1011302,,482
2023-07-01,Invierno,Extra,1155AN1012903,,334
2023-07-01,Invierno,Extra,1155AN1013202,,340
2023-07-01,Invierno,Extra,1155AN1013602,,503
2023-07-01,Invierno,Extra,1155AN1015502,,383
2023-07-01,Invierno,Extra,1155AN1016702,,427
2023-07-01,Invierno,Extra,1155AN1016890,,390
2023-07-01,Invierno,Extra,1155AN1016902,,255
2023-07-01,Invierno,Extra,1155AN1018003,,409
2023-07-01,Invierno,Extra,1155AN1018902,,666
2023-07-01,Hilos Verano,Fresquita,1300ANV010003,,12
2023-07-01,Hilos Verano,Fresquita,1300ANV010022,,11
2023-07-01,Hilos Verano,Fresquita,1300ANV010028,,13
2023-07-01,Hilos Verano,Fresquita,1300ANV010029,,6
2023-07-01,Hilos Verano,Fresquita,1300ANV010033,,19
2023-07-01,Hilos Verano,Fresquita,1300ANV010055,,5
2023-07-01,Hilos Verano,Fresquita,1300ANV010205,,17
2023-07-01,Hilos Verano,Fresquita,1300ANV010209,,38
2023-07-01,Hilos Verano,Fresquita,1300ANV010216,,5
2023-07-01,Hilos Verano,Fresquita,1300ANV010223,,24
2023-07-01,Hilos Verano,Fresquita,1300ANV010225,,32
2023-07-01,Hilos Verano,Fresquita,1300ANV010229,,51
2023-07-01,Hilos Verano,Fresquita,1300ANV010231,,28
2023-07-01,Hilos Verano,Fresquita,1300ANV010259,,3
2023-07-01,Hilos Verano,Fresquita,1300ANV010279,,3
2023-07-01,Hilos Verano,Fresquita,1300ANV010281,,18
2023-07-01,Hilos Verano,Fresquita,1300ANV010288,,4
2023-07-01,Hilos Verano,Fresquita,1300ANV010289,,35
2023-07-01,Hilos Verano,Fresquita,1300ANV010425,,14
2023-07-01,Hilos Verano,Fresquita,1300ANV010439,,22
2023-07-01,Hilos Verano,Fresquita,1300ANV010712,,6
2023-07-01,Hilos Verano,Fresquita,1300ANV010730,,31
2023-07-01,Hilos Verano,Fresquita,1300ANV010731,,5
2023-07-01,Hilos Verano,Fresquita,1300ANV011033,,12
2023-07-01,Hilos Verano,Fresquita,1300ANV011102,,213
2023-07-01,Hilos Verano,Fresquita,1300ANV011281,,18
2023-07-01,Hilos Verano,Fresquita,1300ANV011302,,48
2023-07-01,Hilos Verano,Fresquita,1300ANV011777,,12
2023-07-01,Hilos Verano,Fresquita,1300ANV011788,,14
2023-07-01,Hilos Verano,Fresquita,1300ANV011799,,9
2023-07-01,Hilos Verano,Fresquita,1300ANV012502,,9
2023-07-01,Hilos Verano,Fresquita,1300ANV013401,,27
2023-07-01,Hilos Verano,Fresquita,1300ANV013602,,61
2023-07-01,Hilos Verano,Fresquita,1300ANV014204,,15
2023-07-01,Hilos Verano,Fresquita,1300ANV014850,,10
2023-07-01,Hilos Verano,Fresquita,1300ANV016210,,27
2023-07-01,Hilos Verano,Fresquita,1300ANV016211,,5
2023-07-01,Hilos Verano,Fresquita,1300ANV016213,,1
2023-07-01,Hilos Verano,Fresquita,1300ANV016214,,1
2023-07-01,Hilos Verano,Fresquita,1300ANV016215,,48
2023-07-01,Hilos Verano,Fresquita,1300ANV016402,,21
2023-07-01,Hilos Verano,Fresquita,1300ANV017802,,6
2023-07-01,Hilos Verano,Fresquita,1300ANV018102,,17
2023-07-01,Hilos Verano,Fresquita,1300ANV018252,,2
2023-07-01,Hilos Verano,Fresquita,1300ANV018254,,7
2023-07-01,Hilos Verano,Fresquita,1300ANV018257,,22
2023-07-01,Hilos Verano,Fresquita,1300ANV018259,,37
2023-07-01,Hilos Verano,Fresquita,1300ANV018262,,4
2023-07-01,Hilos Verano,Fresquita,1300ANV018902,,67
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010001,,13
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010002,,7
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010003,,1
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010004,,6
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010005,,7
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010006,,3
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010007,,8
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010008,,3
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010009,,6
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010010,,1
2023-07-01,Hilos Verano,Fresquita Estampado,1305ANV010011,,12
2023-07-01,Invierno,Glaciar,5521IM1010530,,16
2023-07-01,Invierno,Glaciar,5521IM1010572,,29
2023-07-01,Invierno,Glaciar,5521IM1010718,,29
2023-07-01,Invierno,Glaciar,5521IM1010862,,26
2023-07-01,Invierno,Glaciar,5521IM1010875,,18
2023-07-01,Invierno,Glaciar,5521IM1010888,,39
2023-07-01,Invierno,Glaciar,5521IM1011302,,83
2023-07-01,Invierno,Glaciar,5521IM1012903,,24
2023-07-01,Invierno,Glaciar,5521IM1013602,,53
2023-07-01,Invierno,Glaciar,5521IM1015204,,63
2023-07-01,Invierno,Glaciar,5521IM1015502,,26
2023-07-01,Invierno,Glaciar,5521IM1017007,,51
2023-07-01,Invierno,Glaciar,5521IM1018902,,83
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010138,,30
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010148,,60
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010158,,50
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010168,,47
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010178,,51
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010188,,48
2023-07-01,Invierno,Glaciar Estampado Ac,5524IM1010198,,27
2023-07-01,Invierno,Krehuel,1123AN1050001,,31
2023-07-01,Invierno,Krehuel,1123AN1050006,,17
2023-07-01,Invierno,Krehuel,1123AN1050011,,7
2023-07-01,Invierno,Krehuel,1123AN1050012,,30
2023-07-01,Invierno,Krehuel,1123AN1050013,,42
2023-07-01,Invierno,Krehuel,1123AN1050015,,8
2023-07-01,Invierno,Krehuel,1123AN1050017,,37
2023-07-01,Invierno,Krehuel,1123AN1050018,,53
2023-07-01,Invierno,Krehuel,1123AN1050020,,18
2023-07-01,Invierno,Krehuel,1123AN1050022,,7
2023-07-01,Invierno,Krehuel,1123AN1050023,,13
2023-07-01,Invierno,Krehuel,1123AN1050024,,22
2023-07-01,Invierno,Krehuel,1123AN1050025,,5
2023-07-01,Invierno,Krehuel,1123AN1050026,,10
2023-07-01,Invierno,Krehuel,1123AN1050027,,18
2023-07-01,Invierno,Krehuel,1123AN1050028,,12
2023-07-01,Invierno,Krehuel,1123AN1050030,,14
2023-07-01,Invierno,Krehuel,1123AN1050037,,31
2023-07-01,Invierno,Krehuel,1123AN1050041,,4
2023-07-01,Invierno,Krehuel,1123AN1050718,,22
2023-07-01,Invierno,Krehuel,1123AN1050829,,14
2023-07-01,Invierno,Krehuel,1123AN1050831,,15
2023-07-01,Invierno,Krehuel,1123AN1050888,,11
2023-07-01,Invierno,Krehuel,1123AN1051777,,0
2023-07-01,Invierno,Krehuel,1123AN1051799,,5
2023-07-01,Invierno,Krehuel,1123AN1053602,,18
2023-07-01,Invierno,Krehuel,1123AN1053902,,8
2023-07-01,Invierno,Krehuel,1123AN1055032,,14
2023-07-01,Invierno,Krehuel,1123AN1055502,,12
2023-07-01,Invierno,Krehuel,1123AN1056902,,7
2023-07-01,Invierno,Krehuel,1123AN1058003,,13
2023-07-01,Invierno,Krehuel Estampado,1119AN1050472,,9
2023-07-01,Invierno,Krehuel Estampado,1119AN1050475,,10
2023-07-01,Invierno,Krehuel Estampado,1119AN1050477,,10
2023-07-01,Invierno,Krehuel Estampado,1119AN1050478,,4
2023-07-01,Invierno,Krehuel Estampado,1119AN1050481,,15
2023-07-01,Invierno,Krehuel Estampado,1119AN1050482,,14
2023-07-01,Invierno,Krehuel Estampado,1119AN1050487,,13
2023-07-01,Invierno,Krehuel Estampado,1119AN1050488,,5
2023-07-01,Invierno,Krehuel Estampado,1119AN1050489,,0
2023-07-01,Bebé,Lolipop,5601IMD180430,,51
2023-07-01,Bebé,Lolipop,5601IMD180431,,27
2023-07-01,Bebé,Lolipop,5601IMD180432,,49
2023-07-01,Bebé,Lolipop,5601IMD180433,,16
2023-07-01,Bebé,Lolipop,5601IMD180434,,50
2023-07-01,Bebé,Lolipop,5601IMD180437,,21
2023-07-01,Bebé,Lolipop,5601IMD180440,,49
2023-07-01,Bebé,Lolipop,5601IMD180563,,50
2023-07-01,Bebé,Lolipop,5601IMD181117,,12
2023-07-01,Invierno,Mandala,5526IMK010101,,197
2023-07-01,Invierno,Mandala,5526IMK010119,,167
2023-07-01,Invierno,Mandala,5526IMK010503,,69
2023-07-01,Invierno,Mandala,5526IMK010504,,99
2023-07-01,Invierno,Mandala,5526IMK010507,,153
2023-07-01,Invierno,Mandala,5526IMK017804,,185
2023-07-01,Invierno,Mandala,5526IMK017829,,162
2023-07-01,Invierno,Mandala,5526IMK017832,,156
2023-07-01,Invierno,Mandala,5526IMK017864,,160
2023-07-01,Invierno,Mandala,5526IMK017865,,191
2023-07-01,Hilos Verano,Margarita,1308ANV010003,,24
2023-07-01,Hilos Verano,Margarita,1308ANV010022,,12
2023-07-01,Hilos Verano,Margarita,1308ANV010028,,17
2023-07-01,Hilos Verano,Margarita,1308ANV010029,,15
2023-07-01,Hilos Verano,Margarita,1308ANV010033,,25
2023-07-01,Hilos Verano,Margarita,1308ANV010081,,10
2023-07-01,Hilos Verano,Margarita,1308ANV010205,,17
2023-07-01,Hilos Verano,Margarita,1308ANV010209,,53
2023-07-01,Hilos Verano,Margarita,1308ANV010223,,29
2023-07-01,Hilos Verano,Margarita,1308ANV010225,,30
2023-07-01,Hilos Verano,Margarita,1308ANV010229,,24
2023-07-01,Hilos Verano,Margarita,1308ANV010289,,29
2023-07-01,Hilos Verano,Margarita,1308ANV010425,,17
2023-07-01,Hilos Verano,Margarita,1308ANV010439,,31
2023-07-01,Hilos Verano,Margarita,1308ANV010712,,20
2023-07-01,Hilos Verano,Margarita,1308ANV010730,,23
2023-07-01,Hilos Verano,Margarita,1308ANV010731,,8
2023-07-01,Hilos Verano,Margarita,1308ANV011102,,64
2023-07-01,Hilos Verano,Margarita,1308ANV011302,,31
2023-07-01,Hilos Verano,Margarita,1308ANV013401,,21
2023-07-01,Hilos Verano,Margarita,1308ANV013602,,34
2023-07-01,Hilos Verano,Margarita,1308ANV014850,,18
2023-07-01,Hilos Verano,Margarita,1308ANV016210,,18
2023-07-01,Hilos Verano,Margarita,1308ANV016212,,2
2023-07-01,Hilos Verano,Margarita,1308ANV016213,,18
2023-07-01,Hilos Verano,Margarita,1308ANV016215,,35
2023-07-01,Hilos Verano,Margarita,1308ANV016402,,19
2023-07-01,Hilos Verano,Margarita,1308ANV018102,,15
2023-07-01,Hilos Verano,Margarita,1308ANV018254,,20
2023-07-01,Hilos Verano,Margarita,1308ANV018257,,21
2023-07-01,Hilos Verano,Margarita,1308ANV018902,,52
2023-07-01,Invierno,Mosaico,5617IM8X10001,,91
2023-07-01,Invierno,Mosaico,5617IM8X10002,,52
2023-07-01,Invierno,Mosaico,5617IM8X10003,,76
2023-07-01,Invierno,Mosaico,5617IM8X10004,,72
2023-07-01,Invierno,Mosaico,5617IM8X10006,,101
2023-07-01,Invierno,Mosaico,5617IM8X10007,,107
2023-07-01,Invierno,Mosaico,5617IM8X10008,,76
2023-07-01,Invierno,Mosaico,5617IM8X10009,,72
2023-07-01,Invierno,Mosaico,5617IM8X10010,,58
2023-07-01,Invierno,Mosaico,5617IM8X10011,,103
2023-07-01,Invierno,Nako Melange,5614IM0D10091,,79
2023-07-01,Invierno,Nako Melange,5614IM0D10092,,78
2023-07-01,Invierno,Nako Melange,5614IM0D10093,,63
2023-07-01,Invierno,Nako Melange,5614IM0D10094,,30
2023-07-01,Invierno,Nako Melange,5614IM0D10095,,49
2023-07-01,Invierno,Nako Melange,5614IM0D10096,,48
2023-07-01,Invierno,Nako Melange,5614IM0D10097,,32
2023-07-01,Invierno,Nako Melange,5614IM0D10098,,42
2023-07-01,Invierno,Nako Melange,5614IM0D10099,,14
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100003,,11
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100209,,16
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100225,,10
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100229,,14
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ100730,,9
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ101102,,16
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ101302,,17
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ103401,,9
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ103602,,10
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ106215,,19
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ106402,,11
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ108257,,11
2023-07-01,Hilos Verano,Natura Algodón 100 gr,1528IMQ108902,,20
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200003,,10
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200209,,8
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200225,,8
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200229,,19
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ200730,,8
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ201102,,23
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ201302,,28
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ203401,,8
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ203602,,6
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ206215,,13
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ206402,,5
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ208257,,7
2023-07-01,Hilos Verano,Natura Algodón 500 gr,5528IMQ208902,,9
2023-07-01,Hilos Verano,Perle Verano,1310ANV010022,,25
2023-07-01,Hilos Verano,Perle Verano,1310ANV010029,,12
2023-07-01,Hilos Verano,Perle Verano,1310ANV010032,,27
2023-07-01,Hilos Verano,Perle Verano,1310ANV010033,,32
2023-07-01,Hilos Verano,Perle Verano,1310ANV010081,,11
2023-07-01,Hilos Verano,Perle Verano,1310ANV010205,,48
2023-07-01,Hilos Verano,Perle Verano,1310ANV010209,,47
2023-07-01,Hilos Verano,Perle Verano,1310ANV010210,,31
2023-07-01,Hilos Verano,Perle Verano,1310ANV010216,,12
2023-07-01,Hilos Verano,Perle Verano,1310ANV010225,,19
2023-07-01,Hilos Verano,Perle Verano,1310ANV010229,,34
2023-07-01,Hilos Verano,Perle Verano,1310ANV010231,,28
2023-07-01,Hilos Verano,Perle Verano,1310ANV010234,,21
2023-07-01,Hilos Verano,Perle Verano,1310ANV010279,,15
2023-07-01,Hilos Verano,Perle Verano,1310ANV010288,,16
2023-07-01,Hilos Verano,Perle Verano,1310ANV010289,,35
2023-07-01,Hilos Verano,Perle Verano,1310ANV010425,,19
2023-07-01,Hilos Verano,Perle Verano,1310ANV010439,,25
2023-07-01,Hilos Verano,Perle Verano,1310ANV010712,,4
2023-07-01,Hilos Verano,Perle Verano,1310ANV010731,,12
2023-07-01,Hilos Verano,Perle Verano,1310ANV010903,,25
2023-07-01,Hilos Verano,Perle Verano,1310ANV011102,,193
2023-07-01,Hilos Verano,Perle Verano,1310ANV011302,,42
2023-07-01,Hilos Verano,Perle Verano,1310ANV013401,,15
2023-07-01,Hilos Verano,Perle Verano,1310ANV013602,,88
2023-07-01,Hilos Verano,Perle Verano,1310ANV014204,,29
2023-07-01,Hilos Verano,Perle Verano,1310ANV014850,,17
2023-07-01,Hilos Verano,Perle Verano,1310ANV016210,,40
2023-07-01,Hilos Verano,Perle Verano,1310ANV016213,,31
2023-07-01,Hilos Verano,Perle Verano,1310ANV016215,,58
2023-07-01,Hilos Verano,Perle Verano,1310ANV016402,,17
2023-07-01,Hilos Verano,Perle Verano,1310ANV017802,,27
2023-07-01,Hilos Verano,Perle Verano,1310ANV018102,,23
2023-07-01,Hilos Verano,Perle Verano,1310ANV018252,,8
2023-07-01,Hilos Verano,Perle Verano,1310ANV018254,,21
2023-07-01,Hilos Verano,Perle Verano,1310ANV018257,,19
2023-07-01,Hilos Verano,Perle Verano,1310ANV018259,,33
2023-07-01,Hilos Verano,Perle Verano,1310ANV018262,,13
2023-07-01,Hilos Verano,Perle Verano,1310ANV018902,,84
2023-07-01,Hilos Verano,Sinfonia,5532IM6010001,,4
2023-07-01,Hilos Verano,Sinfonia,5532IM6010002,,6
2023-07-01,Hilos Verano,Sinfonia,5532IM6010003,,4
2023-07-01,Hilos Verano,Sinfonia,5532IM6010004,,6
2023-07-01,Hilos Verano,Sinfonia,5532IM6010005,,4
2023-07-01,Hilos Verano,Sinfonia,5532IM6010006,,4
2023-07-01,Hilos Verano,Sinfonia,5532IM6010007,,6
2023-07-01,Hilos Verano,Sinfonia,5532IM6010008,,5
2023-07-01,Invierno,Sport Ukryl,5256IM0K10210,,110
2023-07-01,Invierno,Sport Ukryl,5256IM0K10290,,185
2023-07-01,Invierno,Sport Ukryl,5256IM0K10386,,33
2023-07-01,Invierno,Sport Ukryl,5256IM0K10432,,24
2023-07-01,Invierno,Sport Ukryl,5256IM0K10465,,20
2023-07-01,Invierno,Sport Ukryl,5256IM0K10575,,37
2023-07-01,Invierno,Sport Ukryl,5256IM0K10586,,39
2023-07-01,Invierno,Sport Ukryl,5256IM0K10590,,41
2023-07-01,Invierno,Sport Ukryl,5256IM0K10617,,16
2023-07-01,Invierno,Sport Ukryl,5256IM0K10664,,31
2023-07-01,Invierno,Sport Ukryl,5256IM0K10685,,18
2023-07-01,Invierno,Sport Ukryl,5256IM0K10690,,5
2023-07-01,Invierno,Sport Ukryl,5256IM0K10795,,46
2023-07-01,Invierno,Sport Ukryl,5256IM0K10800,,42
2023-07-01,Invierno,Sport Ukryl,5256IM0K10843,,42
2023-07-01,Invierno,Sport Ukryl,5256IM0K11302,,68
2023-07-01,Invierno,Sport Ukryl,5256IM0K12903,,40
2023-07-01,Invierno,Sport Ukryl,5256IM0K13916,,29
2023-07-01,Invierno,Super Economico 100 gr,1150AN0T10033,,210
2023-07-01,Invierno,Super Economico 100 gr,1150AN0T10041,,138
2023-07-01,Invierno,Super Economico 100 gr,1150AN0T10425,,174
